"","f","e","d","tau_q","tau_s","v_s","y","fitted.value","residuals"
"4065",0.631495110335383,0.992431316386211,233.917591434845,2.16335168451221,111.306099990755,0.670821229713188,0.426039155120948,0.48694379117339,-0.0609046360524419
"3350",0.625561547095689,1.00453260091124,205.972415392778,1.98989357059038,133.355821582593,0.67754428883707,0.422044409785796,0.482936280063888,-0.0608918702780922
"3587",0.624490164766835,0.992964614052926,233.894231273886,1.71624549852575,118.528883833345,0.692411753317928,0.421330973271651,0.482212671599301,-0.0608816983276506
"3853",0.624588219570933,0.991167955324264,206.428318593555,1.75407475890313,131.642009828752,0.720426864997646,0.421411328034206,0.482278897524751,-0.0608675694905448
"3740",0.622356955218555,0.99887685360595,210.722806436218,1.82465041318618,126.75866873449,0.701764118779134,0.419922635723662,0.480771908162849,-0.0608492724391873
"3560",0.634791876383913,0.997665227191182,143.939214677092,2.13162207895627,126.524450207067,0.69550988478479,0.428341117484174,0.489170417237898,-0.0608292997537236
"3561",0.620623492149016,0.991347192852454,199.75716553413,1.8758323243504,127.454511756681,0.702266913683414,0.418930115175082,0.479601132318983,-0.0606710171439012
"3845",0.6381730922841,0.998133096153031,147.61831568228,1.24424483930187,160.106969680731,0.73672480116827,0.430792566965173,0.491454080483109,-0.0606615135179354
"4213",0.621355793682113,0.990795677378023,188.39018972603,1.74207808660028,133.893986372378,0.720559566659448,0.419475840044908,0.480095726614323,-0.0606198865694142
"3573",0.623023161735066,1.00853072212443,174.04351810767,1.52029921809633,112.460890410741,0.729039878751452,0.420629049085056,0.481221862078951,-0.060592812993895
"3730",0.626620645270704,0.994785887798277,151.526999881874,1.67526069246448,145.450371448977,0.707993882862356,0.423078969099545,0.483651591847208,-0.0605726227476625
"3301",0.640530677597197,0.997960226207655,131.37043674937,1.62144060545261,163.912747006812,0.69915311590854,0.432512097404603,0.493046386649263,-0.0605342892446605
"2596",0.623768069539741,0.9946590543199,186.794659981991,1.66131469397959,135.524773562912,0.731758417219651,0.421219922594041,0.48172497061293,-0.0605050480188881
"4199",0.622915843672793,0.996807176905731,226.623225545902,1.6933278889021,120.14905216167,0.696263529577415,0.420686255855088,0.481149379776255,-0.0604631239211663
"3274",0.623655674984217,1.00113523492406,171.569780238738,1.41223758088172,133.702375662421,0.736760197676128,0.421207095799459,0.481649059661666,-0.0604419638622062
"2322",0.635205300712197,0.998703329904471,214.757216577419,1.26871979880354,113.70644377959,0.710908788829442,0.429064660178222,0.489449642809718,-0.0603849826314965
"3655",0.620672432939756,0.99677979520802,183.866764562457,1.73555853167148,135.58605317932,0.706688703415447,0.419257876894196,0.479634186784685,-0.0603763098904888
"2312",0.636227527538324,0.998239549856107,251.964663001592,1.54978682026128,108.21033578675,0.687264738647907,0.429793046170929,0.490140051792761,-0.0603470056218316
"2487",0.661269594455883,0.992637478321491,74.2177213398983,1.75843248822296,143.294175757921,0.733760619297514,0.446735695860887,0.507053389920791,-0.0603176940599039
"3296",0.62486156201707,1.00054330571866,191.340739443135,2.04107597319168,137.175866718557,0.676180380097704,0.422310691922189,0.482463512206577,-0.060152820284388
"4181",0.622073919042217,0.99794267842887,159.580762161051,1.69283853505055,129.935223457368,0.714252960549141,0.420486953556916,0.480580746364239,-0.0600937928073238
"4144",0.623418703753552,0.994253946401705,207.938721425875,1.85173831516086,108.277997396928,0.710206592560626,0.421407786389051,0.481489009991483,-0.0600812236024316
"2566",0.623769012095109,0.99089971481172,186.794661137642,1.45398847966175,135.524774730605,0.735928579191142,0.421649997774936,0.481725607212045,-0.0600756094371092
"3342",0.62941611072462,0.997285670691725,197.17689407531,1.98496275102673,114.086360558418,0.727962521285116,0.425479896787082,0.48553964096883,-0.0600597441817484
"3551",0.620624093414303,0.991347389140605,199.757165357699,1.49551993714131,123.754734815229,0.717772526437618,0.419554479761669,0.479601538411784,-0.0600470586501146
"3714",0.636776514347106,1.00059958527071,133.516859932807,1.62908854029252,126.393446999152,0.701681416710373,0.430476453962267,0.490510835864033,-0.0600343819017658
"4191",0.634185298846292,0.996825441754204,133.970360175015,2.0147106897636,132.04530225789,0.699229381778321,0.428824921530359,0.488760736558247,-0.059935815027888
"4203",0.63182921583401,0.99717023003519,235.155878307665,1.81060754441431,131.091003930308,0.705169441655407,0.427246844951366,0.487169445041631,-0.0599226000902654
"2531",0.620817992451633,1.00768281209805,188.106897815684,1.57097954252429,131.005541933763,0.717010253709766,0.419864128892077,0.479732497249641,-0.0598683683575637
"2647",0.629626467204991,0.996621425189712,191.296430559276,2.00450998567549,139.193837592226,0.659057380300566,0.425838804210766,0.485681715115172,-0.0598429109044057
"3918",0.621259580554062,0.991163825375975,200.521360777034,1.91345153640404,125.914549985098,0.713471713460415,0.420198931387871,0.480030744551443,-0.0598318131635718
"3565",0.620672263564014,1.00028144180913,167.886655407007,1.73555918310242,121.0464813203,0.724974682954126,0.419823522030453,0.479634072388808,-0.059810550358355
"3635",0.620672256217754,1.00639622377581,167.886657277676,1.73555880263989,121.046480929121,0.724974698483119,0.419912099818949,0.479634067427166,-0.0597219676082173
"1000",0.647646551859277,1.00122284144644,179.03617146636,1.6671166345138,143.665901788131,0.652464510081105,0.43820151015091,0.497852427135687,-0.0596509169847769
"4165",0.62387811664322,1.00108779506494,229.112526835246,1.96333618742966,123.051572643137,0.684491191893672,0.42218020928555,0.481799296102007,-0.0596190868164564
"4022",0.627010000418981,1.0094790998336,160.559568780334,1.41583768895976,106.737689162511,0.734026329627054,0.424311488860445,0.48391456116585,-0.0596030723054051
"3694",0.62460197499852,1.0084938250117,174.209050972374,2.05044059692855,135.143061537293,0.686707475814671,0.422816281733561,0.482288187899968,-0.0594719061664064
"3873",0.62076155356538,0.990797382339044,160.696533579233,1.75407241074716,131.642007607188,0.72848536532228,0.420228798248123,0.479694378592347,-0.0594655803442242
"2606",0.623768589625511,1.00687236029834,186.794660908424,1.66131427712771,135.524774720967,0.731758142657534,0.422278502653071,0.481725321877324,-0.0594468192242537
"3259",0.632593483288149,0.991535612746078,213.770763555192,1.79327967255575,146.595983046537,0.71938038727307,0.4282827406274,0.487685629025751,-0.0594028883983516
"4030",0.666036196373002,1.00716736799036,236.687135725064,1.52624039905928,146.816911863161,0.711009363305335,0.450958856874093,0.510272738795281,-0.059313881921188
"2119",0.70371701544564,1.00140103248704,141.560635798103,2.45134208111349,218.490864297189,0.605349255454242,0.476468651139026,0.535722252847564,-0.0592536017085386
"3219",0.622733750024393,0.990034266002638,175.781187207191,1.77873315804929,133.958598176815,0.689038773047211,0.421786268772323,0.481026394263258,-0.0592401254909349
"2512",0.639627708692356,1.00064820331315,147.552750053381,2.25973418735128,150.881232819419,0.665671643691538,0.433209073361558,0.492436524114475,-0.0592274507529173
"3119",0.623419609181644,1.00398814229036,184.341713901585,1.90523310586463,116.863073173035,0.689885949624116,0.42228265390106,0.481489621514945,-0.0592069676138851
"3892",0.626733937686399,1.00931857622248,154.759769347168,1.33079457627033,111.455666715221,0.73574879498639,0.42457890513556,0.483728109210583,-0.0591492040750226
"2404",0.633271583782067,0.99737829281016,223.648894104651,2.15752666391741,103.482985325603,0.670777057181884,0.428999036775674,0.48814361609911,-0.059144579323436
"3757",0.627674419807465,0.997921852139255,161.829429818668,1.78516332679462,129.301125543108,0.686476539319456,0.425220839715761,0.484363308060954,-0.0591424683451929
"2444",0.632977223509157,0.995446669378452,170.069204019448,1.96088927095607,141.205984792129,0.662340057367535,0.428845987921343,0.487944806039078,-0.059098818117735
"3574",0.631484777212691,0.999541748701998,171.426150693104,2.10069110797527,151.697212830143,0.664146729583501,0.427905595792302,0.486936812212804,-0.0590312164205017
"3794",0.621927748144086,0.992189230707464,159.630100717376,1.64542048747477,140.174287686944,0.711035399008998,0.421483572778207,0.480482022970811,-0.0589984501926042
"2552",0.625054617814721,0.99174197546533,205.296424175263,2.20584322462608,145.84178708198,0.670129207589364,0.42359962778194,0.482593901522842,-0.0589942737409021
"4210",0.628492664997678,1.00836238534415,212.702552245887,1.58279611799953,130.983460895493,0.727718643539062,0.425973313520023,0.484915948448797,-0.0589426349287739
"3341",0.620600119625297,0.994629180533846,188.099352979058,1.88081305649397,142.165761573383,0.708528597995619,0.420654222979846,0.479585346585406,-0.05893112360556
"4109",0.617655592588438,0.996806496429498,206.376120205559,1.73283403973206,120.149051593228,0.702007610023365,0.418671196283061,0.47759662171036,-0.0589254254272994
"2526",0.622332292487693,1.00252888119471,168.311433570073,1.62288147887679,140.16602606698,0.737768902039609,0.421844618981585,0.480755251027174,-0.0589106320455887
"2789",0.626335579489281,0.99092872388274,212.364087278516,1.6294002506005,150.617831299018,0.700139005809903,0.424550117360158,0.48345905925931,-0.0589089418991527
"3603",0.618829619455029,1.00972691038875,191.092491949809,1.70831888823234,116.452348547841,0.719768819129276,0.419534908965057,0.478389555992958,-0.0588546470279005
"1224",0.924904698663138,1.00272697856933,114.789226446643,8.26942810409826,181.724373397365,0.803104802888883,0.626340165677619,0.685111761642064,-0.0587715959644447
"3160",0.622950464720096,0.994035533558535,194.584455435195,1.8649419870812,129.44808698991,0.673422752877668,0.422433146193471,0.481172762729479,-0.058739616536008
"3989",0.617655614722476,1.0014262798885,197.66563673973,1.73283473926296,121.008798073213,0.702009719704802,0.418898246408116,0.477596636659624,-0.0586983902515082
"3980",0.625146990769623,1.00170477727457,236.687136393749,1.52624134989911,107.875820479156,0.70842194360052,0.423974644349955,0.482656289944105,-0.0586816455941503
"3943",0.622991999266373,1.00422742569459,220.426321888217,1.97577856913154,120.688672263393,0.700543540063522,0.422536597200663,0.481200815039518,-0.0586642178388549
"4289",0.617656252857494,0.996803458353854,206.376118894923,1.84838018388858,120.149052075692,0.702006354032451,0.418960216791171,0.477597067654133,-0.0586368508629618
"2417",0.641727428385046,0.994304676071088,202.393726289127,2.481136928389,150.489922628469,0.623963599507105,0.435297889036176,0.493854668601249,-0.0585567795650724
"3061",0.626361943921463,0.991674779606869,129.157367420372,1.78307927180966,136.238170419184,0.737014822412575,0.424945526367399,0.483476865719037,-0.0585313393516381
"4180",0.620199380728694,1.00801811037752,212.702553234199,1.75326539969661,126.676973177126,0.708420936296997,0.420827080689614,0.479314688716724,-0.0584876080271097
"4260",0.6202000069956,1.00801750930382,212.70255391056,1.7532641650003,131.608198411768,0.69932620992672,0.420890471122541,0.479315111695545,-0.0584246405730044
"2152",0.65338615223692,0.990219756822564,75.8153683401026,1.33793342575256,116.824501839545,0.776407018922719,0.44333691872454,0.501728936300366,-0.0583920175758258
"3830",0.618883432067738,1.00657591712044,163.286912957369,1.73735151829744,132.093346868364,0.715986933187331,0.420102890669127,0.478425900872847,-0.0583230102037204
"2724",0.63004830709152,1.00555885604659,204.391297343437,2.12500972513324,157.423874044957,0.680753488543059,0.427712270856643,0.485966624530207,-0.0582543536735638
"1972",0.629663151753959,0.994409470493451,218.543310797773,1.45958785200715,137.699018040446,0.726789163662969,0.427461932886197,0.485706491751334,-0.0582445588651373
"3080",0.618450303215034,1.00202360658434,188.538417441821,1.69542860265805,132.56283755836,0.723545820061043,0.419906584007825,0.478133366923357,-0.0582267829155324
"3171",0.618786141126842,0.999078541507895,211.332791105224,1.82360492703927,118.97890644765,0.713617148232357,0.420142192318642,0.478360190858351,-0.0582179985397087
"2344",0.633268733456945,0.990459989678232,223.648893326121,1.48493274159957,133.392415216514,0.735770241214316,0.429945550054966,0.48814169099793,-0.058196140942964
"4135",0.62646653862328,0.992461090693995,160.949306806228,2.16131517685252,136.760160464709,0.684492253898264,0.42540059836868,0.483547508672115,-0.0581469103034351
"3120",0.621255335178801,0.999457732899934,151.254581068476,1.49097662230699,117.709790619614,0.736504833591648,0.421898304948592,0.480027877237514,-0.0581295722889221
"2410",0.640159908536981,0.993391387070229,218.543308321203,1.68766855311235,124.802642498745,0.747559537894732,0.43470193557291,0.492795970319673,-0.0580940347467628
"4231",0.61813684734152,1.00609249839803,187.386695571667,1.60237185177509,131.32190261475,0.706237939436905,0.419884818169316,0.477921659751005,-0.0580368415816897
"2101",0.645729272759681,0.992573722030008,131.315647167261,2.38520573912718,125.210819970961,0.683184152975936,0.43853698905864,0.496557502487396,-0.0580205134287565
"4154",0.621352693790039,1.00221315521935,173.09113279522,1.89280481758649,129.451207722608,0.688865912204784,0.422073226007508,0.48009363295636,-0.0580204069488518
"4280",0.620199320062697,1.0080171898722,175.142997793937,1.64222861501743,131.608198879592,0.699326940507595,0.42130703048568,0.479314647743089,-0.0580076172574083
"3835",0.627522785718469,0.990742822265222,181.302370992908,1.32416621430062,144.477336880172,0.746020453544292,0.426321684683587,0.48426089484453,-0.0579392101609431
"2127",0.649857848041459,0.99669562498739,132.824603238557,1.28813165714527,174.45023501828,0.780628264221864,0.441467014221933,0.499345930054403,-0.0578789158324692
"4209",0.617655439043927,0.996806654028729,206.376120263849,1.57310285484531,120.14905163196,0.702006742481484,0.419728203567642,0.47759651800685,-0.057868314439208
"3810",0.618882648225649,1.00628243927824,163.286912190565,1.73735207341606,132.093348649966,0.709629099627317,0.420578380162821,0.478425371468213,-0.0578469913053916
"2277",0.653532583222982,0.99199717686531,90.8359360044234,1.81652758160973,169.451445969779,0.713219432505429,0.443984216438778,0.501827835356416,-0.057843618917638
"3073",0.617727412851112,1.00683542260105,201.749541253389,1.86832844316551,121.220101794622,0.7078566297773,0.41981038189311,0.477645128903917,-0.0578347470108071
"4220",0.630738995581756,1.00485554976369,215.499787112491,1.62696435272764,140.897483801279,0.723484745402839,0.428625018695123,0.486433113499147,-0.057808094804024
"4198",0.625572630473689,1.00294179557201,230.368343322546,1.85267172799419,137.588265240996,0.694059329146794,0.425155493746398,0.482943765744696,-0.0577882719982984
"2691",0.627626169813309,1.00524244033997,241.094727235652,1.68123874530991,124.563860655434,0.704372572116819,0.426596179644076,0.484330720157227,-0.0577345405131516
"3379",0.626300925360386,0.994362412249098,205.174270554922,2.30257046517173,151.046189669791,0.66830790827453,0.425704290549957,0.483435653962876,-0.0577313634129187
"2460",0.617543408876272,0.990712874200674,230.847314914399,1.83169040059914,113.140016803463,0.698295530329944,0.419826008004825,0.477520853162078,-0.0576948451572527
"4170",0.623896406360782,1.0094725335305,144.377310160931,1.34983713885683,121.060997507873,0.734353588241583,0.42424579797578,0.481811648923298,-0.0575658509475175
"3673",0.616742280640781,1.00983148044895,191.092492890722,1.83165292899912,121.758703819739,0.702337283366905,0.419453425410115,0.476979773514964,-0.0575263481048486
"4028",0.618006021046812,1.00104952822282,173.389347028869,1.91602254951136,133.766157319667,0.70733539445531,0.420343152731911,0.477833300057466,-0.0574901473255553
"4018",0.618006060583221,1.00105034103677,211.824399615225,1.91602358174425,133.766158492154,0.683432595054809,0.420372037173161,0.47783332676024,-0.0574612895870791
"1376",0.825634306417722,1.00589115922903,86.421583359204,6.9837885725946,115.385723378849,0.803283257617448,0.560630289787109,0.61806483154335,-0.0574345417562408
"4119",0.61765539174902,0.991450986177707,197.277311526418,2.03506132300205,128.426270447642,0.685685546294913,0.42018430863738,0.477596486064009,-0.0574121774266294
"3204",0.619322578394333,1.00390703920991,227.067708328421,1.61648181118666,123.145658624168,0.696819624640676,0.421342168673956,0.478722499006453,-0.0573803303324969
"3633",0.616740911877121,1.00972584102227,191.092492816812,1.85061716405546,130.762332647035,0.702337729731538,0.419618624452925,0.476978849056025,-0.0573602246031004
"3888",0.632442632969671,0.99820671095512,223.90666295547,1.86205453744766,143.297203285776,0.713416184239447,0.430229974076484,0.487583745165623,-0.0573537710891394
"1901",0.625819690318076,0.995888855112604,250.098427166755,2.04511507878624,117.705872969362,0.652819646550782,0.425821333769445,0.483110629234828,-0.0572892954653831
"1871",0.709109151507291,0.993025169683081,51.9620907981885,1.45801965957198,104.048972614176,0.746944859260558,0.482086278899851,0.539364085638096,-0.0572778067382446
"3131",0.619630691585331,1.00343007431578,164.111772708267,1.73423174020793,122.896744796585,0.742627170465065,0.421674833322799,0.478930597746793,-0.0572557644239944
"2776",0.623557197855053,0.990869600800775,186.768107015074,1.66003559397752,153.963258694588,0.687873306685518,0.424397144141558,0.481582548499112,-0.0571854043575536
"3623",0.616742980519196,1.00972640755032,191.092491664746,1.7083196570819,116.452348005526,0.702338698034,0.419897647684991,0.476980246210781,-0.0570825985257894
"3969",0.615368547279419,0.99238162876276,190.797845190524,1.85586039832235,133.934983215756,0.706751736939277,0.419082990463029,0.476051958054884,-0.0569689675918542
"2786",0.625739038781059,0.99408078718349,178.091923817734,2.07337405355602,153.963256991846,0.715650991211166,0.426115097857057,0.483056157424629,-0.0569410595675722
"3860",0.619430275264339,0.999653298229216,230.556988240378,1.78543373001951,125.58051532044,0.704620656742336,0.421872943137566,0.478795237154775,-0.0569222940172092
"4058",0.618006587550094,1.0012209426898,173.389346143347,1.91602152696004,131.232027000271,0.696424991350248,0.420936367475404,0.477833682672112,-0.0568973151967077
"1767",0.649854606019142,1.00128859689542,165.757442468772,1.09331281589668,163.946813644278,0.726643588774598,0.442448576159304,0.499343740402093,-0.0568951642427889
"4293",0.61462534013649,0.991502782168798,202.423709577121,1.66219737889932,130.534359819371,0.711079481628335,0.41867191763937,0.475549998142832,-0.0568780805034623
"4092",0.622353365331187,0.991240335486052,232.125298393173,1.63522156546286,116.531857474573,0.727807947801156,0.42394872473931,0.48076948356351,-0.0568207588242003
"3825",0.653523105906286,1.00303838318164,76.2376191208247,1.42678262098799,159.478074246589,0.744245549224159,0.445013686810769,0.501821434404676,-0.0568077475939063
"2261",0.632777684376002,0.995371406905852,185.542826542137,1.80948599786728,179.994025982269,0.702997591582632,0.431006774251792,0.487810037897138,-0.0568032636453456
"3613",0.645450323233891,1.00725229676374,93.9463982113805,1.91649971464024,130.815452460084,0.721802190034991,0.439613083114712,0.496369100800512,-0.0567560176857996
"4158",0.619174514669893,0.998640311891303,222.200484418985,1.8894569120805,137.588263826396,0.693825534591053,0.421883282290446,0.478622497203719,-0.0567392149132729
"3776",0.615335918630054,1.00253177727757,185.029825749177,1.85410449679752,122.834643351,0.704912699636389,0.419394935088535,0.476029920761349,-0.0566349856728139
"2696",0.619800047912649,1.00115340648561,173.763225644531,1.75690509604912,145.122664204245,0.728219504346159,0.422412851637148,0.479044980510703,-0.0566321288735558
"3932",0.616727478612685,0.99205978555164,169.66173911248,1.44074708388483,128.533488347411,0.736366445951259,0.420347039998978,0.47696977626885,-0.0566227362698723
"1287",0.875687538617834,1.00542793774881,127.089898095497,5.99991978676062,83.7837062856379,0.716432931657586,0.595252361141928,0.65187063692628,-0.0566182757843519
"1077",1.23489619132779,1.00581565450253,161.957132589864,0.31917098920646,172.702648192901,0.917346319913788,0.837962760625377,0.894479101387239,-0.0565163407618616
"1183",0.795628629736769,0.990020813786807,161.803228637296,3.8347732695022,278.735067832691,0.529543785958331,0.541283737075542,0.597799086022582,-0.0565153489470401
"4179",0.617656134198095,0.993313436794996,175.30597579082,1.73283281406053,145.170945419987,0.702006476328323,0.421083267670588,0.477596987511925,-0.0565137198413366
"3872",0.616727227532701,1.00483820916099,169.661739095721,1.44074749055292,116.769825844481,0.736367835465901,0.420464605481575,0.476969606690169,-0.056505001208594
"3570",0.621121310569825,0.996644134814547,184.124406803096,2.22958750798687,138.873512351599,0.695508597292873,0.423446361394085,0.479937357411952,-0.0564909960178672
"2179",0.631969995202768,1.00908330277135,200.229317511702,2.299303252069,111.637937351034,0.659886896051235,0.430815590262538,0.487264527012025,-0.0564489367494867
"4122",0.618320852974183,0.999332808883758,187.145893941959,2.11096464969585,135.754140706879,0.695745592750932,0.421613602198765,0.478045936612534,-0.0564323344137688
"3575",0.620670813023115,1.00883010483308,167.886655440752,1.73555906293188,107.418525761387,0.724974655287182,0.423206791095843,0.479633092697764,-0.0564263016019209
"2943",0.619169958415273,1.0085525872839,178.403441295722,1.70252664754123,110.81567094446,0.740765132336556,0.42224118494762,0.478619419922789,-0.0563782349751683
"4229",0.617655580516244,0.996806400667758,199.263034285257,1.49401243366082,110.548209246553,0.710164352966975,0.421221682597084,0.477596613556836,-0.0563749309597518
"4069",0.617654647940954,1.00142553386032,191.416100552891,1.59710902803865,111.369353911352,0.704481292446518,0.421270089068459,0.477595983698236,-0.0563258946297768
"3555",0.615781935929254,0.996382498717258,175.475260028505,1.72261548907044,115.69288316438,0.720035125964586,0.420074751941714,0.476331159529585,-0.0562564075878704
"3400",0.641982209558515,1.00407016859478,237.407683059655,1.80045551315004,141.988890957713,0.711411908409164,0.437801478715807,0.494026747054266,-0.0562252683384594
"3346",0.615060062573016,0.991862674016674,206.008550290828,1.74929788492734,122.490557905636,0.687338539860264,0.419630442064504,0.475843608394135,-0.0562131663296311
"3584",0.615706475044786,1.00548425927337,201.27957727529,1.96671582915934,131.136135275423,0.694135986446389,0.42007547321558,0.476280193470807,-0.0562047202552262
"3604",0.619701613536082,1.00396533807282,144.137347201482,1.37503906377784,128.785047272099,0.74260988943395,0.422778384136915,0.478978498223128,-0.0562001140862123
"3291",0.616354134634862,1.00266380569412,220.508223488107,1.65772683308441,126.879700079045,0.709637090894659,0.420519476392961,0.476717620847503,-0.056198144454542
"4060",0.62271285966957,1.00394461813942,167.45908084648,1.41099582189847,126.993925291874,0.708419684395739,0.424820431991148,0.481012284979232,-0.0561918529880835
"2424",0.633269446490809,0.99046314438174,223.648894407782,1.79830554004313,171.676213012377,0.670777128487246,0.431961905231751,0.488142172578898,-0.0561802673471476
"3586",0.614950886970642,1.00367947118416,188.246742673822,1.57563064558303,125.229828498811,0.707712790832885,0.419604967306447,0.475769871514333,-0.0561649042078861
"3954",0.617850596768306,0.998409744672532,181.376303720416,1.90366749245218,117.207938779974,0.695209728421492,0.421675130005366,0.477728326958227,-0.0560531969528608
"3223",0.618588667759396,0.994126172075709,247.833658195355,1.81672837921198,116.839411220318,0.670073628760123,0.422304352419235,0.478226817928477,-0.0559224655092418
"2607",0.640675736959961,0.999333724239059,264.603298638324,1.58974836310992,103.745253358394,0.719377928453221,0.437249790650929,0.493144359314984,-0.055894568664055
"3310",0.621191004471292,1.00349483874292,239.071898950693,2.11639022996165,126.377566960126,0.662124279798841,0.424118489552851,0.479984428467423,-0.0558659389145717
"3924",0.616290706131361,0.99039263547017,167.747592829905,1.91658923932458,129.480571242548,0.711061425291452,0.420845758140839,0.476674781423338,-0.0558290232824989
"4088",0.619175426399027,0.998638364289861,162.89206592918,1.8894548684914,137.588264339458,0.69382480867089,0.422794989397495,0.478623112982887,-0.055828123585392
"2305",0.624118700657455,1.00081684364038,190.668760391073,2.10293417472753,106.140078195845,0.696478601678752,0.426135176434297,0.481961785835556,-0.0558266094012592
"2265",0.641358717669812,0.991549272166341,164.916377268266,1.39520911451485,87.6889346288131,0.751238628974557,0.437854993720334,0.493605642471788,-0.0557506487514534
"2509",0.636943071187617,1.00470586594232,226.243109523062,2.17622963819558,149.463736723968,0.694032984159496,0.434876878766196,0.490623327862811,-0.0557464490966151
"3564",0.616959558006365,0.999755325200792,207.570276920052,1.97159796285015,141.761504131578,0.677754240894731,0.421387162497156,0.477126522006763,-0.0557393595096073
"1662",0.71061128798018,0.991546443092014,217.481103328996,0.804600987108557,120.309792449062,0.774872028946758,0.484733649356194,0.540378624180943,-0.0556449748247485
"4189",0.61477735561891,0.993170165363569,232.470190128301,1.98662240061249,118.231531364056,0.682907358101554,0.420028453397608,0.475652668951249,-0.0556242155536413
"2650",0.623956938898,1.00565321545669,243.300704591006,1.79851331949755,108.620783226964,0.712208218118627,0.426234545100306,0.481852532420378,-0.055617987320072
"2245",0.637633729220994,1.00213506879904,235.543923323737,2.37270647895716,105.037756790698,0.642360229022304,0.435491979202946,0.491089796261278,-0.0555978170583323
"2616",0.633738857553156,1.00687297032842,223.678036107479,1.66131404716427,134.22225194238,0.731758274765641,0.432968486010424,0.488459211425757,-0.0554907254153338
"2510",0.630170954132093,1.00534800765421,191.414444456653,1.70606761726456,94.5663612896115,0.746174903111173,0.430582999489142,0.486049459979631,-0.0554664604904887
"3435",0.614260966351422,1.00968566202643,219.629700074593,1.78744570938067,120.25427185391,0.703765041846455,0.419885836647997,0.475303901163212,-0.0554180645152152
"2284",0.633269651900342,0.995993715276084,223.648893830814,1.25212752018757,133.392415456632,0.733038662828243,0.43278100815892,0.488142311311891,-0.055361303152971
"3660",0.613061286567094,0.998874550906077,205.172276317615,1.93338315792549,123.972464556664,0.700220548766386,0.419158141370591,0.474493640975645,-0.0553354996050538
"4178",0.619174883126165,0.998436853223876,237.717697657108,1.9395880388275,129.425748196239,0.694621755106845,0.423317227743084,0.478622746057998,-0.0553055183149145
"3760",0.614408845272561,0.998873592864869,210.722810366821,1.97884878044559,126.758669285659,0.701764165256127,0.420133885626738,0.475403778150342,-0.055269892523604
"1436",0.825633376645766,1.00589200223163,86.4215835994113,7.19901008225971,115.385723373736,0.803284499311248,0.56282170005853,0.618064203578114,-0.0552425035195837
"3945",0.620496994207212,0.999823787730854,201.851625587665,1.43873844676462,118.450142452946,0.695972276454416,0.424321308261749,0.479515695982227,-0.0551943877204776
"2130",0.637633984058841,0.990336804884242,248.88719189138,2.61379794794331,114.249954285883,0.626716352971302,0.435972266790704,0.491089968378009,-0.0551177015873044
"2115",0.637633968903558,0.99033829248361,248.887194015279,2.61379767201739,114.249953144063,0.62671387745988,0.435972771531435,0.491089958142175,-0.0551171866107403
"3685",0.612267019896839,0.992988583432651,191.576144220843,1.61164950257574,130.329437586563,0.708725133893034,0.419048568590046,0.473957195609451,-0.054908627019405
"2676",0.631235768047767,1.00687181872864,186.794661272094,1.66131320596321,163.004846677427,0.731758569583563,0.431860831827626,0.486768632157331,-0.0549078003297051
"2992",0.617962838035683,1.00371891715894,205.809415254902,1.87033951549246,103.291444554136,0.700428415970594,0.422901228814038,0.477804134379129,-0.0549029055650909
"3292",0.628338448772739,1.00670628883503,202.565445476009,2.01238161633508,96.1671984350376,0.706055464261259,0.429919415239218,0.484811791265374,-0.0548923760261565
"3703",0.614953338039235,1.00447313358592,185.415889976296,2.00130736234872,136.746797749099,0.691902800413601,0.420898814782623,0.475771526958831,-0.0548727121762083
"2547",0.624909403654005,0.992650408194203,231.272576549333,2.513083523856,135.928064125247,0.65062876602505,0.42765634289529,0.482495824307042,-0.0548394814117512
"2135",0.637634373148593,0.990337761994249,248.887194634316,1.89478869783108,114.249952125926,0.626712431067306,0.436276433030457,0.491090231168079,-0.0548137981376222
"4089",0.61281373321926,1.00814958535088,213.644647922486,1.63186084380791,110.212132031286,0.713263124355669,0.419531890464337,0.474326444174741,-0.0547945537104037
"3576",0.612599332890314,0.995428451610073,182.089879016889,1.79089145425655,133.815421547173,0.703645946936274,0.419406313055939,0.474181638825,-0.0547753257690609
"3848",0.614338717926567,0.996404629009633,223.906662287923,1.86205431175149,126.917380512267,0.706745178287915,0.420612385846435,0.475356414347717,-0.0547440285012822
"2953",0.61422737129492,1.00411207789172,172.142127801063,1.44575862621261,128.180254046346,0.741141347157529,0.420599930177565,0.475281211161148,-0.054681280983583
"3991",0.618548005860383,0.995691182644593,232.759970539055,1.67835321071438,125.649589481429,0.719398109785347,0.423541141942455,0.478199355001827,-0.0546582130593719
"3324",0.637618377953746,1.00727682664799,227.067708019108,1.75356868554471,155.724366011658,0.707591857499949,0.436449381593377,0.491079428060662,-0.0546300464672843
"3490",0.614803858090795,0.996183211263256,206.935595389445,2.00435001293787,111.93645446807,0.702699401282532,0.421081023729277,0.475670568642585,-0.0545895449133071
"4277",0.613651777565514,0.995795934327935,232.920077376733,1.92651470271294,125.420698294396,0.693007048139595,0.420315842940684,0.474892456854171,-0.0545766139134874
"2690",0.615957112792594,1.00984460409201,233.448570784049,1.64700693557928,118.365882877898,0.708847658224747,0.42187526063269,0.476449473466355,-0.0545742128336652
